"","sample_id","full_sample_code","mountain_code","lake_code","lake_name","core","drive","top_cm","bottom_cm","mid_cm","rep_or_note","mean_range_BiSi","mean_range_C-H","max_range_BiSi","max_range_C-H","mean_BiSi","mean_C-H","total_210Pb_pCi_g","error_of_total_Pb_sd","cum_dry_mass_g_cm2","unsup_210Pb_pCi_g","error_of_unsup_Pb_sd","age_base_of_interval_yr","error_of_age_sd","date_base_AD","date_mid_AD","DMAR_g_cm2_yr","error_DMAR_sd","partial_rho_g_cm3","lead210_measured","d15N_raw","d13C","d34S","N_perc","C_perc","S_perc","CN_ratio","d15N_LinCorr","d15N","isotope_run","isotope_year_run","isotope_notes","mountain_lake_code","block","crucible","crucible_or_whirkpak_wt_g","wet_wt_with_crucible_or_whirkpak_g","dry_wt_with_crucible_or_whirkpak_g","post_550C_wt_with_crucible_g","volume_cm3","wet_wt_g","dry_wt_g","post_550C_wt_g","water_propor","organics_propor","water_perc","organics_perc","dried_100C_or_freezedried","LOI_notes","range_lake_core_drive_code","mountain_range","state","region","fish","fish_sp_current","current_fish_sp","first_stocked_yr","last_stocked_yr","first_stocked_yr_CUT","first_stocked_yr_BKT","first_stocked_yr_RBT","first_stocked_yr_GT","first_stocked_yr_STE","potential_stocking_prior_fist_documented_stocking_event","Double.checked","stocking.history","fish_disappear_or_eradicated","lat","lon","elevation_ft","elevation_m","area_m_sq_fromlindseyandMORAandNOCA","lake_perimeter_m_google","lake_area_m_google","core_depth_cm","pH","cond_uS","tds_ppm","do_mgL","temp_degF","temp_degC","lake_depth_ft","lake_depth_m","date_water_measurements","date_cored","year_cored","GPS_point","lake_data_notes","dry_perc","wet_density_g_cm3","all_rho_g_cm3","max_bottom_cm_210Pb_dated","min_bottom_cm_210Pb_dated","date_type","interpolated_date_mid_AD","interpolated_error_of_age_sd","interpolated_date_base_AD","interpolated_date_top_AD","mean_DMAR_g_cm2_yr_bottom3","mean_error_DMAR_sd_bottom3","mean_DMAR_g_cm2_yr_bottom3_max","mean_DMAR_g_cm2_yr_bottom3_min","bottom_interpolated_error","bottom_measured_date_mid_AD","thickness","accumulation_rate_cm_yr","years_per_thickness","accumulation_rate_max_cm_yr","accumulation_rate_min_cm_yr","years_per_thickness_max","years_per_thickness_min","cumulative_years","extrapolated_date_mid_AD","cumulative_years_max","extrapolated_date_mid_AD_max","cumulative_years_min","extrapolated_date_mid_AD_min","date_mid_AD_combo","date_mid_AD_min_combo","date_mid_AD_max_combo","fish_present_sample","fish_present_binary","prism_date_base_AD","prism_date_top_AD","mean_air_temp_degC_interval","mean_air_temp_1951_1980_degC","temp_anomaly_mid_cent_degC","temp_anomaly_mid_cent_degC_start","mean_air_temp_degC_anomaly_combined","mean_air_temp_degC_anomaly_extended","d15N_CNS_adj","mean_d15N_1800_1850","d15N_anomaly_mean_1800_1850","d15N_CNS_adj_start","d15N_CNS_adj_diff_from_start","d15N_start","d15N_diff_from_start","state_short","lake_name_state"
"259","LIGH20_0.5","WIND20_LIGH20_1A_1G_0.5","WIND20","LIGH20","Lightning","1A","1G",0,0.5,0.25,"",NA,NA,NA,NA,NA,NA,78.735,2.3591,0.1171,73.2172,2.3707,4.79,0.54,2015.8,2018.2,0.0244,0.00078,NA,"y",1.3524,-27.0916674,1.148988,0.597,4.633,0.081,7.760469012,1.32599296,1.32599296,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,1,5.09701,6.14055,5.77888,5.76684,0.49,1.04354,0.68187,0.66983,0.3466,0.0177,34.658,1.7657,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",65.342,2.12967346938775,1.0559,5,0.5,"measured",2018.16,0.56,2015.79,2020.59016393443,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.2,2017.66,2018.74,"fishless",0,2015.8,2020.59016393443,-1.31666666666667,-2.21333333333333,0.896666666666667,-0.734035087719298,0.896666666666667,NA,1.05228580711111,4.16881526530556,-3.11652945819444,4.45026736,-3.39798155288889,4.45026736,-3.1242744,"WY","Lightning - WY"
"260","LIGH20_1","WIND20_LIGH20_1A_1G_1","WIND20","LIGH20","Lightning","1A","1G",0.5,1,0.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,95.1326666666667,1.17766666666667,106.0475,1.8699,0.2342,100.5297,1.8845,12.82,0.6,2007.8,2011.8,0.0146,0.00031,NA,"y",0.964453,-26.6434064,NA,0.479626225,3.972587527,NA,8.282673722,0.89870896,0.89870896,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,2,6.28185,6.83806,6.39642,6.38542,0.49,0.55621,0.11457,0.10357,0.794,0.096,79.4017,9.6011,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",20.5983,1.13512244897959,0.2341,5,0.5,"measured",2011.92,0.563,2007.99,2015.79,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.8,2011.2,2012.4,"fishless",0,2007.8,2015.8,-1.63333333333333,-2.21333333333333,0.58,-0.734035087719298,0.58,NA,0.89870896,4.16881526530556,-3.27010630530556,4.45026736,-3.5515584,4.45026736,-3.5515584,"WY","Lightning - WY"
"261","LIGH20_1.5","WIND20_LIGH20_1A_1G_1.5","WIND20","LIGH20","Lightning","1A","1G",1,1.5,1.25,"",NA,NA,NA,NA,NA,NA,110.1554,2.02,0.3413,104.6376,2.0335,22.93,0.71,1997.7,2002.75,0.0106,0.00025,NA,"y",1.1184,-26.7505995,1.7804642,0.597,5.008,0.087,8.388609715,1.123757539,1.123757539,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,3,6.18472,6.67042,6.2772,6.26462,0.49,0.4857,0.09248,0.0799,0.8096,0.136,80.9594,13.6029,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",19.0406,0.991224489795918,0.2142,5,0.5,"measured",2002.64,0.69,1997.14,2007.99,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.75,2002.04,2003.46,"fishless",0,1997.7,2007.8,-1.82727272727273,-2.21333333333333,0.386060606060606,-0.734035087719298,0.386060606060606,NA,0.850050386111111,4.16881526530556,-3.31876487919444,4.45026736,-3.60021697388889,4.45026736,-3.326509821,"WY","Lightning - WY"
"262","LIGH20_2","WIND20_LIGH20_1A_1G_2","WIND20","LIGH20","Lightning","1A","1G",1.5,2,1.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,110.188,1.509,94.0987,1.8334,0.4636,88.5809,1.8483,37.16,0.95,1983.4,1990.55,0.0086,0.00024,NA,"y",1.2596834,-26.296576,NA,0.52562061,4.639789145,NA,8.827258787,1.23561904,1.23561904,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,4,5.21263,5.69839,5.3166,5.30262,0.49,0.48576,0.10397,0.08999,0.786,0.1345,78.5964,13.4462,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",21.4036,0.99134693877551,0.2446,5,0.5,"measured",1990.32,0.931,1983.18,1997.14,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990.55,1989.6,1991.5,"fishless",0,1983.4,1997.7,-2.61333333333333,-2.21333333333333,-0.4,-0.734035087719298,-0.4,NA,1.23561904,4.16881526530556,-2.93319622530556,4.45026736,-3.21464832,4.45026736,-3.21464832,"WY","Lightning - WY"
"263","LIGH20_2.5","WIND20_LIGH20_1A_1G_2.5","WIND20","LIGH20","Lightning","1A","1G",2,2.5,2.25,"",NA,NA,NA,NA,NA,NA,67.961,2.1404,0.5945,62.4432,2.1532,54.7,1.33,1965.9,1974.65,0.0075,3e-04,NA,"y",2.3344,-26.1630371,3.0556244,0.531,4.693,0.082,8.838041431,2.352501481,2.352501481,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,5,5.21879,5.74287,5.33781,5.3226,0.49,0.52408,0.11902,0.10381,0.7729,0.1278,77.2897,12.7794,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",22.7103,1.06955102040816,0.2618,5,0.5,"measured",1974.64,1.358,1966.1,1983.18,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974.65,1973.32,1975.98,"fishless",0,1965.9,1983.4,-2.47368421052632,-2.21333333333333,-0.260350877192983,-0.734035087719298,-0.260350877192983,NA,2.07879432811111,4.16881526530556,-2.09002093719444,4.45026736,-2.37147303188889,4.45026736,-2.097765879,"WY","Lightning - WY"
"264","LIGH20_3","WIND20_LIGH20_1A_1G_3","WIND20","LIGH20","Lightning","1A","1G",2.5,3,2.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,105.600333333333,1.541,36.7867,0.7422,0.7414,31.2689,0.7782,71.53,2.11,1949.1,1957.5,0.0087,0.00047,NA,"y",2.6540486,-25.720196,NA,0.466982006,4.311342233,NA,9.232351953,2.65184944,2.65184944,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,6,5.15829,5.70556,5.29552,5.27898,0.49,0.54727,0.13723,0.12069,0.7492,0.1205,74.9246,12.0528,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",25.0754,1.11687755102041,0.2937,5,0.5,"measured",1957.93,2.022,1949.77,1966.1,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957.5,1955.39,1959.61,"fishless",0,1949.1,1965.9,-2.00588235294118,-2.21333333333333,0.207450980392157,-0.734035087719298,0.207450980392157,NA,2.65184944,4.16881526530556,-1.51696582530556,4.45026736,-1.79841792,4.45026736,-1.79841792,"WY","Lightning - WY"
"265","LIGH20_3.5","WIND20_LIGH20_1A_1G_3.5","WIND20","LIGH20","Lightning","1A","1G",3,3.5,3.25,"",NA,NA,NA,NA,NA,NA,22.211,0.7666,0.8881,16.6932,0.8015,86.25,3.19,1934.3,1941.7,0.01,0.00088,NA,"y",3.2334,-25.8773047,3.7203946,0.472,4.287,0.079,9.082627119,3.263361631,3.263361631,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,7,6.27034,6.77895,6.39776,6.38244,0.49,0.50861,0.12742,0.1121,0.7495,0.1202,74.9474,12.0232,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",25.0526,1.03797959183673,0.2934,5,0.5,"measured",1941.47,3.258,1933.17,1949.77,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.7,1938.51,1944.89,"fishless",0,1934.3,1949.1,-2.45625,-2.21333333333333,-0.242916666666666,-0.734035087719298,-0.242916666666666,NA,2.98965447811111,4.16881526530556,-1.17916078719444,4.45026736,-1.46061288188889,4.45026736,-1.186905729,"WY","Lightning - WY"
"266","LIGH20_4","WIND20_LIGH20_1A_1G_4","WIND20","LIGH20","Lightning","1A","1G",3.5,4,3.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,87.591,1.272,13.005,0.4651,1.1502,7.4872,0.5206,106.38,5.61,1914.2,1924.25,0.013,0.00181,NA,"y",3.2674496,-25.5979032,NA,0.385985589,3.590694133,NA,9.302663703,3.2507896,3.2507896,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,8,5.31419,5.8917,5.54604,5.53156,0.49,0.57751,0.23185,0.21737,0.5985,0.0625,59.8535,6.2454,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",40.1465,1.17859183673469,0.5242,5,0.5,"measured",1923.91,5.684,1915,1933.17,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.25,1918.64,1929.86,"fishless",0,1914.2,1934.3,-2.73333333333333,-2.21333333333333,-0.52,-0.734035087719298,-0.52,NA,3.2507896,4.16881526530556,-0.918025665305556,4.45026736,-1.19947776,4.45026736,-1.19947776,"WY","Lightning - WY"
"267","LIGH20_4.5","WIND20_LIGH20_1A_1G_4.5","WIND20","LIGH20","Lightning","1A","1G",4,4.5,4.25,"",NA,NA,NA,NA,NA,NA,10.0317,0.3894,1.3649,4.5139,0.4543,124.46,9.53,1896.1,1905.15,0.0119,0.00285,NA,"y",3.8774,-25.8179448,4.5294388,0.419,3.775,0.07,9.009546539,3.890174617,3.890174617,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,9,4.15631,4.70715,4.34541,4.33097,0.49,0.55084,0.1891,0.17466,0.6567,0.0764,65.6706,7.6362,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",34.3294,1.12416326530612,0.4293,5,0.5,"measured",1905.85,9.923,1896.79,1915,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905.15,1895.62,1914.68,"fishless",0,1896.1,1914.2,-2.94736842105263,-2.21333333333333,-0.734035087719298,-0.734035087719298,-0.734035087719298,NA,3.61646746411111,4.16881526530556,-0.552347801194445,4.45026736,-0.833799895888889,4.45026736,-0.560092743,"WY","Lightning - WY"
"268","LIGH20_5","WIND20_LIGH20_1A_1G_5","WIND20","LIGH20","Lightning","1A","1G",4.5,5,4.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,54.0333333333333,0.419666666666667,8.5209,0.324,1.543,3.0031,0.3997,141.8,16.06,1878.8,1887.45,0.0103,0.00412,NA,"y",3.557693,-25.65504,NA,0.297049278,2.710999184,NA,9.126429126,3.57991216,3.57991216,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,10,5.43661,6.01926,5.60845,5.59192,0.49,0.58265,0.17184,0.15531,0.7051,0.0962,70.5072,9.6194,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",29.4928,1.18908163265306,0.3562,5,0.5,"measured",1887.18,15.868,1878.39,1896.79,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1887.45,1871.39,1903.51,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,3.57991216,4.16881526530556,-0.588903105305556,4.45026736,-0.8703552,4.45026736,-0.8703552,"WY","Lightning - WY"
"269","LIGH20_5.5","WIND20_LIGH20_1A_1G_5.5","WIND20","LIGH20","Lightning","1A","1G",5,5.5,5.25,"",NA,NA,NA,NA,NA,NA,4.4542,0.1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.3474,-25.9235853,5.2752244,0.348,3.089,0.051,8.876436782,4.379882066,4.379882066,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,11,5.37713,5.97309,5.57622,5.56045,0.49,0.59596,0.19909,0.18332,0.6659,0.0792,66.5934,7.921,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",33.4066,1.21624489795918,0.4149,5,0.5,"extrapolated",NA,NA,NA,NA,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,0.0282799068048526,17.6803977272727,0.0353338153771993,0.0212259982325058,14.1507503410641,23.5560181680545,17.6803977272727,1869.77,14.1507503410641,1873.3,23.5560181680545,1863.89,1869.77,1848.022,1889.168,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,4.10617491311111,4.16881526530556,-0.0626403521944443,4.45026736,-0.344092446888888,4.45026736,-0.0703852939999994,"WY","Lightning - WY"
"270","LIGH20_6","WIND20_LIGH20_1A_1G_6","WIND20","LIGH20","Lightning","1A","1G",5.5,6,5.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,89.27,1.773,5.7876,0.2253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.1142422,-25.8244456,NA,0.458875021,4.172532665,NA,9.092960987,4.06438576,4.06438576,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,12,5.22994,5.76649,5.38866,5.37327,0.49,0.53655,0.15872,0.14333,0.7042,0.097,70.4184,9.6963,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",29.5816,1.095,0.3575,5,0.5,"extrapolated",NA,NA,NA,NA,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,0.0328205128205128,15.234375,0.041006993006993,0.0246340326340326,12.1930422919509,20.2971233913702,32.9147727272727,1854.54,26.343792633015,1861.11,43.8531415594247,1843.6,1854.54,1827.732,1876.978,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,4.06438576,4.16881526530556,-0.104429505305555,4.45026736,-0.385881599999999,4.45026736,-0.385881599999999,"WY","Lightning - WY"
"271","LIGH20_6.5","WIND20_LIGH20_1A_1G_6.5","WIND20","LIGH20","Lightning","1A","1G",6,6.5,6.25,"",NA,NA,NA,NA,NA,NA,5.5132,0.2129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.6414,-26.0664515,5.9910454,0.453,4.028,0.066,8.89183223,4.645277507,4.645277507,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,13,5.43856,5.98464,5.59014,5.57453,0.49,0.54608,0.15158,0.13597,0.7224,0.103,72.2422,10.2982,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",27.7578,1.11444897959184,0.3312,5,0.5,"extrapolated",NA,NA,NA,NA,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,0.035426731078905,14.1136363636364,0.0442632850241546,0.0265901771336554,11.2960436562074,18.8039364118092,47.0284090909091,1840.42,37.6398362892224,1849.81,62.6570779712339,1824.79,1840.42,1808.922,1865.678,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,4.37157035411111,4.16881526530556,0.202755088805556,4.45026736,-0.0786970058888885,4.45026736,0.195010147000001,"WY","Lightning - WY"
"272","LIGH20_7","WIND20_LIGH20_1A_1G_7","WIND20","LIGH20","Lightning","1A","1G",6.5,7,6.75,"",NA,NA,NA,NA,NA,NA,5.1407,0.1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.1970264,-26.0379568,NA,0.420483889,3.861818461,NA,9.184224554,4.1668216,4.1668216,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,14,5.3078,5.84305,5.45547,5.4401,0.49,0.53525,0.14767,0.1323,0.7241,0.1041,72.411,10.4083,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",27.589,1.09234693877551,0.3288,5,0.5,"extrapolated",NA,NA,NA,NA,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,0.0356853203568532,14.0113636363636,0.0445863746958637,0.0267842660178427,11.2141882673943,18.667676003028,61.0397727272727,1826.41,48.8540245566166,1838.6,81.3247539742619,1806.13,1826.41,1790.262,1854.468,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,4.1668216,4.16881526530556,-0.00199366530555611,4.45026736,-0.28344576,4.45026736,-0.28344576,"WY","Lightning - WY"
"273","LIGH20_7.5","WIND20_LIGH20_1A_1G_7.5","WIND20","LIGH20","Lightning","1A","1G",7,7.5,7.25,"",NA,NA,NA,NA,NA,NA,5.583,0.2271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.331624,-26.318964,5.3698652,0.48,4.426,0.078,9.220833333,4.33950122,4.33950122,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,15,4.99099,5.53751,5.12248,5.10699,0.49,0.54652,0.13149,0.116,0.7594,0.1178,75.9405,11.7804,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",24.0595,1.11534693877551,0.2799,5,0.5,"extrapolated",NA,NA,NA,NA,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,0.0419197332380612,11.9275568181818,0.0523758485173276,0.0314636179587948,9.54638472032742,15.8913701741105,72.9673295454545,1814.48,58.4004092769441,1829.05,97.2161241483724,1790.23,1814.48,1774.362,1844.918,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,4.06579406711111,4.16881526530556,-0.103021198194445,4.45026736,-0.384473292888889,4.45026736,-0.11076614,"WY","Lightning - WY"
"274","LIGH20_8","WIND20_LIGH20_1A_1G_8","WIND20","LIGH20","Lightning","1A","1G",7.5,8,7.75,"",4.76966666666667,0.0805000000000001,8.583,0.177,91.035,2.12266666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.081328,-26.1983408,NA,0.491309454,4.670612023,NA,9.506456635,4.07107504,4.07107504,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_LIGH20_1A_1G",13,16,5.59727,6.12175,5.71667,5.70153,0.49,0.52448,0.1194,0.10426,0.7723,0.1268,77.2346,12.6801,"100C","","WIND20_LIGH20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.642983,-109.015,10749,3276.3,143918,1641,140600,18,6.92,12.9,NA,9.71,41,5,88,26.82,"14-Jul-19","4-Aug-20",2020,"GPSMAP 64","area, temp, ph conductivity, DO from lindsey in 2019. ",22.7654,1.07036734693878,0.2625,5,0.5,"extrapolated",NA,NA,NA,NA,0.0117333333333333,0.00292666666666667,0.01466,0.00880666666666667,15.868,1887.45,0.5,0.0446984126984127,11.1860795454545,0.055847619047619,0.0335492063492063,8.95293315143247,14.9034822104466,84.1534090909091,1803.3,67.3533424283765,1820.1,112.119606358819,1775.33,1803.3,1759.462,1835.968,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.734035087719298,-0.734035087719298,-0.734035087719298,4.07107504,4.16881526530556,-0.0977402253055555,4.45026736,-0.37919232,4.45026736,-0.37919232,"WY","Lightning - WY"
