qseqid,qlen,sseqid,pident,evalue,bitscore,qcovs,length,ssciname
ZOTU-V7_1827,220,gi|730043190|gb|KJ453821.1|,94.619,5.25e-90,342,100,223,Perumytilus purpuratus
ZOTU-V7_1827,220,gi|730043189|gb|KJ453820.1|,94.619,5.25e-90,342,100,223,Perumytilus purpuratus
ZOTU-V7_1827,220,gi|730043188|gb|KJ453819.1|,94.619,5.25e-90,342,100,223,Perumytilus purpuratus
ZOTU-V7_1827,220,gi|730043187|gb|KJ453818.1|,94.619,5.25e-90,342,100,223,Perumytilus purpuratus
ZOTU-V7_1827,220,gi|730043186|gb|KJ453817.1|,94.619,5.25e-90,342,100,223,Mytilisepta virgata
ZOTU-V7_1827,220,gi|730043185|gb|KJ453816.1|,94.619,5.25e-90,342,100,223,Mytilisepta virgata
ZOTU-V7_1827,220,gi|730043183|gb|KJ453814.1|,94.619,5.25e-90,342,100,223,Mytilisepta bifurcata
ZOTU-V7_1827,220,gi|336454752|dbj|AB569155.1|,94.619,5.25e-90,342,100,223,Adula aff. californiensis MO-2010
ZOTU-V7_1827,220,gi|239811520|gb|FJ449542.1|,94.643,5.25e-90,342,100,224,Laevipilina hyalina
ZOTU-V7_1827,220,gi|156753144|gb|EF613242.1|,94.619,5.25e-90,342,100,223,Mytilus coruscus
ZOTU-V7_1827,220,gi|220942102|dbj|AB476735.1|,94.570,1.89e-89,340,100,221,Bilateria environmental sample
ZOTU-V7_1827,220,gi|327248634|dbj|AB591837.1|,94.222,6.79e-89,339,100,225,Pteria penguin
ZOTU-V7_1827,220,gi|318611706|dbj|AB594366.1|,94.222,6.79e-89,339,100,225,Electroma zebra
ZOTU-V7_1827,220,gi|318611634|dbj|AB594358.1|,94.222,6.79e-89,339,100,225,Pteria penguin
ZOTU-V7_1827,220,gi|318611628|dbj|AB594357.1|,94.222,6.79e-89,339,100,225,Pteria dendronephthya
ZOTU-V7_1827,220,gi|313587015|gb|HQ329394.1|,94.222,6.79e-89,339,100,225,Pteria sterna
ZOTU-V7_1827,220,gi|313587014|gb|HQ329393.1|,94.222,6.79e-89,339,100,225,Pteria howensis
ZOTU-V7_1827,220,gi|313587012|gb|HQ329391.1|,94.222,6.79e-89,339,100,225,Pteria howensis
ZOTU-V7_1827,220,gi|313587011|gb|HQ329390.1|,94.222,6.79e-89,339,100,225,Pteria howensis
ZOTU-V7_1827,220,gi|313587010|gb|HQ329389.1|,94.222,6.79e-89,339,100,225,Pteria avicular
ZOTU-V7_1827,220,gi|313587008|gb|HQ329387.1|,94.222,6.79e-89,339,100,225,Pterelectroma physoides
ZOTU-V7_1827,220,gi|313587002|gb|HQ329381.1|,94.222,6.79e-89,339,100,225,Pteria penguin
ZOTU-V7_1827,220,gi|313587006|gb|HQ329385.1|,94.222,6.79e-89,339,100,225,Pteria colymbus
ZOTU-V7_1827,220,gi|313587005|gb|HQ329384.1|,94.222,6.79e-89,339,100,225,Pteria colymbus
ZOTU-V7_1827,220,gi|313587004|gb|HQ329383.1|,94.248,6.79e-89,339,100,226,Pteria hirundo
ZOTU-V7_1827,220,gi|313587003|gb|HQ329382.1|,94.222,6.79e-89,339,100,225,Pteria avicular
ZOTU-V7_1827,220,gi|313587001|gb|HQ329380.1|,94.222,6.79e-89,339,100,225,Pteria loveni
ZOTU-V7_1827,220,gi|313587000|gb|HQ329379.1|,94.222,6.79e-89,339,100,225,Pteria lata
ZOTU-V7_1827,220,gi|313586999|gb|HQ329378.1|,94.222,6.79e-89,339,100,225,Pteria lata
ZOTU-V7_1827,220,gi|18026342|gb|AF120532.1|,94.248,6.79e-89,339,100,226,Pteria hirundo
ZOTU-V7_1827,220,gi|1616602|emb|X91975.1|,94.196,6.79e-89,339,100,224,Lepidochitona corrugata
ZOTU-V7_1827,220,gi|1279404716|gb|MF157492.1|,94.170,2.44e-88,337,100,223,Yoldiella sp. NHM_190
ZOTU-V7_1827,220,gi|1279404710|gb|MF157486.1|,94.170,2.44e-88,337,100,223,Yoldiella sp. NHM_190
ZOTU-V7_1827,220,gi|1279404709|gb|MF157485.1|,94.170,2.44e-88,337,100,223,Yoldiella sp. NHM_190
ZOTU-V7_1827,220,gi|1279404706|gb|MF157482.1|,94.170,2.44e-88,337,100,223,Yoldiella sp. NHM_190
ZOTU-V7_1827,220,gi|1279404704|gb|MF157480.1|,94.170,2.44e-88,337,100,223,Yoldiella sp. NHM_190
ZOTU-V7_1827,220,gi|1279404691|gb|MF157467.1|,94.170,2.44e-88,337,100,223,Yoldiella sp. NHM_190
ZOTU-V7_1827,220,gi|1229034114|gb|KX896485.1|,94.170,2.44e-88,337,100,223,Chaetopterus variopedatus
ZOTU-V7_1827,220,gi|1229034096|gb|KX896467.1|,94.170,2.44e-88,337,100,223,Chaetopterus sp. 3 JM-2017
ZOTU-V7_1827,220,gi|1229034094|gb|KX896465.1|,94.170,2.44e-88,337,100,223,Chaetopterus sp. 7 JM-2017
ZOTU-V7_1827,220,gi|1211814543|dbj|LC186988.1|,94.170,2.44e-88,337,100,223,Solemya sp. W6-1
ZOTU-V7_1827,220,gi|1211814542|dbj|LC186987.1|,94.170,2.44e-88,337,100,223,Solemya sp. AC1-2
ZOTU-V7_1827,220,gi|1211814541|dbj|LC186986.1|,94.170,2.44e-88,337,100,223,Solemya sp. AC1-1
ZOTU-V7_1827,220,gi|1211814538|dbj|LC186983.1|,94.170,2.44e-88,337,100,223,Solemya tagiri
ZOTU-V7_1827,220,gi|1211814537|dbj|LC186982.1|,94.170,2.44e-88,337,100,223,Solemya tagiri
ZOTU-V7_1827,220,gi|1211814530|dbj|LC186975.1|,94.170,2.44e-88,337,100,223,Solemya tagiri
ZOTU-V7_1827,220,gi|1211814527|dbj|LC186972.1|,94.170,2.44e-88,337,100,223,Petrasma pervernicosa (Kuroda, 1948)
ZOTU-V7_1827,220,gi|1211814526|dbj|LC186971.1|,94.170,2.44e-88,337,100,223,Petrasma pervernicosa (Kuroda, 1948)
ZOTU-V7_1827,220,gi|1009104925|gb|KU862813.1|,94.144,2.44e-88,337,100,222,Lumbricillus rivalis
ZOTU-V7_1827,220,gi|1071034653|dbj|LC144713.1|,94.170,2.44e-88,337,100,223,Solemya pusilla
ZOTU-V7_1827,220,gi|1071034652|dbj|LC144712.1|,94.170,2.44e-88,337,100,223,Petrasma pervernicosa (Kuroda, 1948)
ZOTU-V7_1827,220,gi|1071034651|dbj|LC144711.1|,94.170,2.44e-88,337,100,223,Solemya flava
ZOTU-V7_1827,220,gi|1071034650|dbj|LC144710.1|,94.170,2.44e-88,337,100,223,Solemya flava
ZOTU-V7_1827,220,gi|1071034639|dbj|LC144699.1|,94.170,2.44e-88,337,100,223,Megayoldia lischkei
ZOTU-V7_1827,220,gi|730043181|gb|KJ453812.1|,94.170,2.44e-88,337,100,223,Brachidontes rostratus
ZOTU-V7_1827,220,gi|669173628|gb|KF954476.1|,94.144,2.44e-88,337,100,222,Saccocirrus sp. 6 MDD-2013
ZOTU-V7_1827,220,gi|563420013|gb|KF527265.1|,94.196,2.44e-88,337,100,224,Laevipilina antarctica
ZOTU-V7_1827,220,gi|563420012|gb|KF527264.1|,94.196,2.44e-88,337,100,224,Neopilinidae sp. IS-2013
ZOTU-V7_1827,220,gi|563420011|gb|KF527263.1|,94.196,2.44e-88,337,100,224,Micropilina sp. IS-2013
ZOTU-V7_1827,220,gi|557884207|gb|KC429320.1|,94.170,2.44e-88,337,100,223,Clencharia abyssorum
ZOTU-V7_1827,220,gi|520993062|gb|KC984718.1|,94.170,2.44e-88,337,100,223,Solemya velum
ZOTU-V7_1827,220,gi|520993061|gb|KC984717.1|,94.170,2.44e-88,337,100,223,Solemya velesiana
ZOTU-V7_1827,220,gi|520993056|gb|KC984712.1|,94.170,2.44e-88,337,100,223,Bathyspinula hilleri
ZOTU-V7_1827,220,gi|520993055|gb|KC984711.1|,94.170,2.44e-88,337,100,223,Ledella sp. MCZ DNA105564
ZOTU-V7_1827,220,gi|520993052|gb|KC984708.1|,94.170,2.44e-88,337,100,223,Pristigloma nitens
ZOTU-V7_1827,220,gi|520993051|gb|KC984707.1|,94.170,2.44e-88,337,100,223,Yoldiella americana
ZOTU-V7_1827,220,gi|520993049|gb|KC984705.1|,94.170,2.44e-88,337,100,223,Lametila abyssorum
ZOTU-V7_1827,220,gi|520993048|gb|KC984704.1|,94.170,2.44e-88,337,100,223,Pristigloma alba
ZOTU-V7_1827,220,gi|520993046|gb|KC984702.1|,94.170,2.44e-88,337,100,223,Tindaria kennerlyi
ZOTU-V7_1827,220,gi|520993042|gb|KC984698.1|,94.170,2.44e-88,337,100,223,Katadesmia cuneata
ZOTU-V7_1827,220,gi|520993041|gb|KC984697.1|,94.170,2.44e-88,337,100,223,Katadesmia cuneata
ZOTU-V7_1827,220,gi|520993040|gb|KC984696.1|,94.170,2.44e-88,337,100,223,Aequiyoldia eightsii
ZOTU-V7_1827,220,gi|520993039|gb|KC984695.1|,94.170,2.44e-88,337,100,223,Neilonella whoii
ZOTU-V7_1827,220,gi|520993038|gb|KC984694.1|,94.170,2.44e-88,337,100,223,Silicula sp. UMASS 3D561.13
ZOTU-V7_1827,220,gi|520993034|gb|KC984690.1|,94.170,2.44e-88,337,100,223,Yoldiella orcia
ZOTU-V7_1827,220,gi|520993033|gb|KC984689.1|,94.170,2.44e-88,337,100,223,Yoldiella inconspicua inconspicua
ZOTU-V7_1827,220,gi|347566722|gb|JN142207.1|,94.170,2.44e-88,337,100,223,uncultured eukaryote
ZOTU-V7_1827,220,gi|336454753|dbj|AB569156.1|,94.196,2.44e-88,337,100,224,Adula falcatoides
ZOTU-V7_1827,220,gi|316990176|gb|GU901915.1|,94.144,2.44e-88,337,100,222,Lumbricillus rivalis
ZOTU-V7_1827,220,gi|111559339|gb|DQ790074.1|,94.144,2.44e-88,337,100,222,Amphitrite ornata
ZOTU-V7_1827,220,gi|78057674|gb|DQ209222.1|,94.170,2.44e-88,337,100,223,Chaetopterus sp. 2 KJO-2005
ZOTU-V7_1827,220,gi|78057672|gb|DQ209220.1|,94.170,2.44e-88,337,100,223,Chaetopterus cf. luteus KJO-2005
ZOTU-V7_1827,220,gi|38607040|gb|AY377647.1|,94.196,2.44e-88,337,100,224,Lorica volvox
ZOTU-V7_1827,220,gi|38607036|gb|AY377643.1|,94.222,2.44e-88,337,100,225,Lepidozona mertensii
ZOTU-V7_1827,220,gi|46487605|gb|AY527056.1|,94.144,2.44e-88,337,100,222,Potamodrilus fluviatilis
ZOTU-V7_1827,220,gi|34850371|dbj|AB106259.1|,94.144,2.44e-88,337,100,222,Lysilla pacifica
ZOTU-V7_1827,220,gi|10281665|gb|AF207645.1|AF207645,94.170,2.44e-88,337,100,223,Neilonella subovata
ZOTU-V7_1827,220,gi|6958262|gb|AF117737.1|AF117737,94.170,2.44e-88,337,100,223,Solemya reidi
ZOTU-V7_1827,220,gi|16030077|emb|AJ414641.1|,94.196,2.44e-88,337,100,224,Gregariella coarctata
ZOTU-V7_1827,220,gi|12832021|emb|AJ389659.1|,94.170,2.44e-88,337,100,223,Yoldiella nana
ZOTU-V7_1827,220,gi|1279404718|gb|MF157494.1|,94.144,8.78e-88,335,100,222,Ledella sp. NHM_381
ZOTU-V7_1827,220,gi|1279404715|gb|MF157491.1|,94.144,8.78e-88,335,100,222,Ledella knudseni
ZOTU-V7_1827,220,gi|520993044|gb|KC984700.1|,94.144,8.78e-88,335,100,222,Ledella jamesi
ZOTU-V7_1827,220,gi|5669927|gb|AF154568.1|,94.545,8.78e-88,335,100,220,Brachionus patulus
ZOTU-V7_18281,223,gi|682124614|gb|KM091948.1|,94.619,4.12e-91,346,100,223,Eudiaptomus graciloides
ZOTU-V7_18281,223,gi|418206687|gb|JX945122.1|,94.619,4.12e-91,346,100,223,Hemidiaptomus gurneyi canaanita
ZOTU-V7_18281,223,gi|418206700|gb|JX945135.1|,94.619,4.12e-91,346,100,223,Arctodiaptomus cf. stephanidesi FM-2012
ZOTU-V7_18281,223,gi|418206699|gb|JX945134.1|,94.619,4.12e-91,346,100,223,Copidodiaptomus numidicus
ZOTU-V7_18281,223,gi|418206698|gb|JX945133.1|,94.619,4.12e-91,346,100,223,Diaptomus mirus
ZOTU-V7_18281,223,gi|418206697|gb|JX945132.1|,94.619,4.12e-91,346,100,223,Diaptomus cyaneus
ZOTU-V7_18281,223,gi|418206696|gb|JX945131.1|,94.619,4.12e-91,346,100,223,Arctodiaptomus wierzejskii
ZOTU-V7_18281,223,gi|418206695|gb|JX945130.1|,94.619,4.12e-91,346,100,223,Arctodiaptomus salinus
ZOTU-V7_18281,223,gi|418206694|gb|JX945129.1|,94.619,4.12e-91,346,100,223,Hemidiaptomus ignatovi
ZOTU-V7_18281,223,gi|418206692|gb|JX945127.1|,94.619,4.12e-91,346,100,223,Hemidiaptomus hungaricus
ZOTU-V7_18281,223,gi|418206691|gb|JX945126.1|,94.619,4.12e-91,346,100,223,Hemidiaptomus superbus
ZOTU-V7_18281,223,gi|418206689|gb|JX945124.1|,94.619,4.12e-91,346,100,223,Diaptomus kenitraensis
ZOTU-V7_18281,223,gi|418206688|gb|JX945123.1|,94.619,4.12e-91,346,100,223,Diaptomus castor
ZOTU-V7_18281,223,gi|418206686|gb|JX945121.1|,94.619,4.12e-91,346,100,223,Eudiaptomus vulgaris
ZOTU-V7_18281,223,gi|1885997855|gb|MT847600.1|,94.619,4.12e-91,346,100,223,Eudiaptomus padanus
ZOTU-V7_18281,223,gi|1885730187|gb|MT840103.1|,94.619,4.12e-91,346,100,223,Calanoida sp. A986C
ZOTU-V7_18281,223,gi|330434664|gb|HM135097.1|,94.619,4.12e-91,346,100,223,uncultured metazoan
ZOTU-V7_18281,223,gi|330434663|gb|HM135096.1|,94.619,4.12e-91,346,100,223,uncultured metazoan
ZOTU-V7_18281,223,gi|330434662|gb|HM135095.1|,94.619,4.12e-91,346,100,223,uncultured metazoan
ZOTU-V7_18281,223,gi|299789655|gb|GU067991.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789648|gb|GU067984.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789647|gb|GU067983.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789626|gb|GU067962.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789623|gb|GU067959.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789611|gb|GU067947.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789605|gb|GU067941.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789599|gb|GU067935.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789573|gb|GU067909.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789571|gb|GU067907.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|223035696|gb|FJ355421.1|,94.619,4.12e-91,346,100,223,uncultured eukaryote
ZOTU-V7_18281,223,gi|37811498|gb|AY339161.1|,94.619,4.12e-91,346,100,223,Skistodiaptomus pygmaeus
ZOTU-V7_18281,223,gi|37811497|gb|AY339160.1|,94.619,4.12e-91,346,100,223,Skistodiaptomus pallidus
ZOTU-V7_18281,223,gi|37811495|gb|AY339158.1|,94.619,4.12e-91,346,100,223,Skistodiaptomus mississippiensis
ZOTU-V7_18281,223,gi|37811494|gb|AY339157.1|,94.619,4.12e-91,346,100,223,Onychodiaptomus sanguineus
ZOTU-V7_18281,223,gi|37811492|gb|AY339155.1|,94.619,4.12e-91,346,100,223,Leptodiaptomus sicilis
ZOTU-V7_18281,223,gi|37811487|gb|AY339150.1|,94.619,4.12e-91,346,100,223,Hesperodiaptomus shoshone
ZOTU-V7_18281,223,gi|37811486|gb|AY339149.1|,94.619,4.12e-91,346,100,223,Eudiaptomus graciloides
ZOTU-V7_18281,223,gi|37811485|gb|AY339148.1|,94.619,4.12e-91,346,100,223,Eudiaptomus gracilis
ZOTU-V7_18281,223,gi|37811484|gb|AY339147.1|,94.619,4.12e-91,346,100,223,Arctodiaptomus dorsalis
ZOTU-V7_18281,223,gi|37811483|gb|AY339146.1|,94.619,4.12e-91,346,100,223,Aglaodiaptomus leptopus
ZOTU-V7_18281,223,gi|37811482|gb|AY339145.1|,94.619,4.12e-91,346,100,223,Aglaodiaptomus clavipoides
ZOTU-V7_18281,223,gi|37811481|gb|AY339144.1|,94.619,4.12e-91,346,100,223,Aglaodiaptomus spatulocrenatus
ZOTU-V7_18281,223,gi|1372261903|gb|MH145356.1|,94.170,1.92e-89,340,100,223,Heliodiaptomus viduus
ZOTU-V7_18281,223,gi|1004168810|gb|KR048711.1|,94.170,1.92e-89,340,100,223,Sinodiaptomus sarsi
ZOTU-V7_18281,223,gi|1004168809|gb|KR048710.1|,94.170,1.92e-89,340,100,223,Neodiaptomus schmackeri
ZOTU-V7_18281,223,gi|1004168808|gb|KR048709.1|,94.170,1.92e-89,340,100,223,Heliodiaptomus kikuchii
ZOTU-V7_18281,223,gi|1004168807|gb|KR048708.1|,94.170,1.92e-89,340,100,223,Acanthodiaptomus pacificus
ZOTU-V7_18281,223,gi|585113514|gb|KF910081.1|,94.170,1.92e-89,340,100,223,uncultured metazoan
ZOTU-V7_18281,223,gi|299789645|gb|GU067981.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789635|gb|GU067971.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789633|gb|GU067969.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789632|gb|GU067968.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789631|gb|GU067967.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789619|gb|GU067955.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789616|gb|GU067952.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789600|gb|GU067936.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|299789587|gb|GU067923.1|,94.170,1.92e-89,340,100,223,Eudiaptomus environmental sample
ZOTU-V7_18281,223,gi|37811496|gb|AY339159.1|,94.170,1.92e-89,340,100,223,Skistodiaptomus oregonensis
ZOTU-V7_18281,223,gi|37811493|gb|AY339156.1|,94.170,1.92e-89,340,100,223,Mastigodiaptomus nesus
ZOTU-V7_18281,223,gi|299789613|gb|GU067949.1|,94.170,6.90e-89,339,100,223,Eudiaptomus environmental sample
ZOTU-V7_19313,373,gi|3249671|gb|AF070505.1|AF070505,97.814,1.82e-176,630,98,366,Holopedium gibberum
ZOTU-V7_19486,373,gi|3249671|gb|AF070505.1|AF070505,97.814,1.82e-176,630,98,366,Holopedium gibberum
ZOTU-V7_1985,222,gi|682124614|gb|KM091948.1|,94.196,6.86e-89,339,100,224,Eudiaptomus graciloides
ZOTU-V7_1985,222,gi|585113512|gb|KF910079.1|,94.170,6.86e-89,339,100,223,uncultured metazoan
ZOTU-V7_1985,222,gi|418206687|gb|JX945122.1|,94.196,6.86e-89,339,100,224,Hemidiaptomus gurneyi canaanita
ZOTU-V7_1985,222,gi|418206700|gb|JX945135.1|,94.196,6.86e-89,339,100,224,Arctodiaptomus cf. stephanidesi FM-2012
ZOTU-V7_1985,222,gi|418206699|gb|JX945134.1|,94.196,6.86e-89,339,100,224,Copidodiaptomus numidicus
ZOTU-V7_1985,222,gi|418206698|gb|JX945133.1|,94.196,6.86e-89,339,100,224,Diaptomus mirus
ZOTU-V7_1985,222,gi|418206697|gb|JX945132.1|,94.196,6.86e-89,339,100,224,Diaptomus cyaneus
ZOTU-V7_1985,222,gi|418206696|gb|JX945131.1|,94.196,6.86e-89,339,100,224,Arctodiaptomus wierzejskii
ZOTU-V7_1985,222,gi|418206695|gb|JX945130.1|,94.196,6.86e-89,339,100,224,Arctodiaptomus salinus
ZOTU-V7_1985,222,gi|418206694|gb|JX945129.1|,94.196,6.86e-89,339,100,224,Hemidiaptomus ignatovi
ZOTU-V7_1985,222,gi|418206692|gb|JX945127.1|,94.196,6.86e-89,339,100,224,Hemidiaptomus hungaricus
ZOTU-V7_1985,222,gi|418206691|gb|JX945126.1|,94.196,6.86e-89,339,100,224,Hemidiaptomus superbus
ZOTU-V7_1985,222,gi|418206689|gb|JX945124.1|,94.196,6.86e-89,339,100,224,Diaptomus kenitraensis
ZOTU-V7_1985,222,gi|418206688|gb|JX945123.1|,94.196,6.86e-89,339,100,224,Diaptomus castor
ZOTU-V7_1985,222,gi|418206686|gb|JX945121.1|,94.196,6.86e-89,339,100,224,Eudiaptomus vulgaris
ZOTU-V7_1985,222,gi|1885997855|gb|MT847600.1|,94.196,6.86e-89,339,100,224,Eudiaptomus padanus
ZOTU-V7_1985,222,gi|1885730187|gb|MT840103.1|,94.196,6.86e-89,339,100,224,Calanoida sp. A986C
ZOTU-V7_1985,222,gi|330434664|gb|HM135097.1|,94.196,6.86e-89,339,100,224,uncultured metazoan
ZOTU-V7_1985,222,gi|330434663|gb|HM135096.1|,94.196,6.86e-89,339,100,224,uncultured metazoan
ZOTU-V7_1985,222,gi|330434662|gb|HM135095.1|,94.196,6.86e-89,339,100,224,uncultured metazoan
ZOTU-V7_1985,222,gi|299789655|gb|GU067991.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789648|gb|GU067984.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789647|gb|GU067983.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789632|gb|GU067968.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789623|gb|GU067959.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789611|gb|GU067947.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789605|gb|GU067941.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789599|gb|GU067935.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789573|gb|GU067909.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|299789571|gb|GU067907.1|,94.196,6.86e-89,339,100,224,Eudiaptomus environmental sample
ZOTU-V7_1985,222,gi|223035696|gb|FJ355421.1|,94.196,6.86e-89,339,100,224,uncultured eukaryote
ZOTU-V7_1985,222,gi|37811498|gb|AY339161.1|,94.196,6.86e-89,339,100,224,Skistodiaptomus pygmaeus
ZOTU-V7_1985,222,gi|37811497|gb|AY339160.1|,94.196,6.86e-89,339,100,224,Skistodiaptomus pallidus
ZOTU-V7_1985,222,gi|37811495|gb|AY339158.1|,94.196,6.86e-89,339,100,224,Skistodiaptomus mississippiensis
ZOTU-V7_1985,222,gi|37811494|gb|AY339157.1|,94.196,6.86e-89,339,100,224,Onychodiaptomus sanguineus
ZOTU-V7_1985,222,gi|37811492|gb|AY339155.1|,94.196,6.86e-89,339,100,224,Leptodiaptomus sicilis
ZOTU-V7_1985,222,gi|37811487|gb|AY339150.1|,94.196,6.86e-89,339,100,224,Hesperodiaptomus shoshone
ZOTU-V7_1985,222,gi|37811486|gb|AY339149.1|,94.196,6.86e-89,339,100,224,Eudiaptomus graciloides
ZOTU-V7_1985,222,gi|37811485|gb|AY339148.1|,94.196,6.86e-89,339,100,224,Eudiaptomus gracilis
ZOTU-V7_1985,222,gi|37811484|gb|AY339147.1|,94.196,6.86e-89,339,100,224,Arctodiaptomus dorsalis
ZOTU-V7_1985,222,gi|37811483|gb|AY339146.1|,94.196,6.86e-89,339,100,224,Aglaodiaptomus leptopus
ZOTU-V7_1985,222,gi|37811482|gb|AY339145.1|,94.196,6.86e-89,339,100,224,Aglaodiaptomus clavipoides
ZOTU-V7_1985,222,gi|37811481|gb|AY339144.1|,94.196,6.86e-89,339,100,224,Aglaodiaptomus spatulocrenatus
ZOTU-V7_20937,223,gi|1678424545|gb|MK370209.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|1297137617|gb|KY421594.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|984294760|gb|KP772923.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|407908036|gb|JX134405.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|374430706|gb|JN656662.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|319998067|gb|HQ008742.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|121487597|emb|AJ746334.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|108796360|gb|DQ538505.1|,96.413,3.16e-97,366,99,223,Macrocyclops albidus
ZOTU-V7_20937,223,gi|1004168819|gb|KR048720.1|,95.067,3.19e-92,350,99,223,Macrocyclops fuscus
ZOTU-V7_20937,223,gi|356615723|gb|JN705497.1|,95.067,3.19e-92,350,99,223,uncultured microeukaryote
ZOTU-V7_20937,223,gi|1917866052|gb|MW139942.1|,95.067,3.19e-92,350,99,223,uncultured eukaryote
ZOTU-V7_20937,223,gi|49615294|gb|AY643527.1|,95.067,3.19e-92,350,99,223,Acanthocyclops vernalis
ZOTU-V7_20937,223,gi|49615290|gb|AY643523.1|,95.067,3.19e-92,350,99,223,Acanthocyclops vernalis
ZOTU-V7_20937,223,gi|1678424566|gb|MK370230.1|,94.643,4.12e-91,346,100,224,Euryte sp. 380DZMB
ZOTU-V7_20937,223,gi|1004168820|gb|KR048721.1|,94.643,4.12e-91,346,100,224,Microcyclops varicans
ZOTU-V7_20937,223,gi|54401765|gb|AY626996.1|,94.643,4.12e-91,346,100,224,Euryte sp. New Caledonia-RJH-2004
ZOTU-V7_20937,223,gi|1729913866|gb|MK329358.1|,94.619,1.48e-90,344,99,223,Diacyclops bicuspidatus
ZOTU-V7_20937,223,gi|1678424539|gb|MK370203.1|,94.619,1.48e-90,344,99,223,Mesocyclops cf. chaci N404DZMB
ZOTU-V7_20937,223,gi|984294786|gb|KP772949.1|,94.619,1.48e-90,344,99,223,Cyclops scutifer
ZOTU-V7_20937,223,gi|984294756|gb|KP772919.1|,94.619,1.48e-90,344,99,223,Acanthocyclops americanus
ZOTU-V7_20937,223,gi|984294748|gb|KP772911.1|,94.619,1.48e-90,344,99,223,Cyclops scutifer
ZOTU-V7_20937,223,gi|984294747|gb|KP772910.1|,94.619,1.48e-90,344,99,223,Cyclops scutifer
ZOTU-V7_20937,223,gi|449890158|gb|KC315823.1|,94.619,1.48e-90,344,99,223,uncultured eukaryote
ZOTU-V7_20937,223,gi|440352690|gb|JX236061.1|,94.619,1.48e-90,344,99,223,Diacyclops scanloni
ZOTU-V7_20937,223,gi|440352687|gb|JX236058.1|,94.619,1.48e-90,344,99,223,Diacyclops humphreysi
